ip,port,round,start_time,end_time,response,country
110.7.248.106,502,3,2023/7/24 10:19:24,2023/7/24 10:19:27,java.net.SocketTimeoutException: connect timed out,China
194.72.14.184,502,3,2023/7/24 10:19:27,2023/7/24 10:19:27,ILLEGAL_DATA_VALUE: Exception Code = 3,China
208.122.211.145,502,3,2023/7/24 10:19:25,2023/7/24 10:19:27,java.net.ConnectException: Connection refused: connect,China
34.106.120.179,502,3,2023/7/24 10:19:26,2023/7/24 10:19:27,successful,China
155.13.103.228,502,3,2023/7/24 10:19:27,2023/7/24 10:19:27,ILLEGAL_FUNCTION: Exception Code = 1,China
110.105.200.82,502,3,2023/7/24 10:19:24,2023/7/24 10:19:27,java.net.SocketTimeoutException: connect timed out,China
177.184.198.151,502,3,2023/7/24 10:19:27,2023/7/24 10:19:27,ILLEGAL_FUNCTION: Exception Code = 1,China
158.146.85.63,502,3,2023/7/24 10:19:24,2023/7/24 10:19:27,java.net.SocketTimeoutException: connect timed out,China
31.137.147.35,502,3,2023/7/24 10:19:27,2023/7/24 10:19:27,ILLEGAL_FUNCTION: Exception Code = 1,China
76.168.245.168,502,3,2023/7/24 10:19:24,2023/7/24 10:19:27,java.net.SocketTimeoutException: connect timed out,China
193.140.55.18,502,3,2023/7/24 10:19:27,2023/7/24 10:19:27,successful,China
140.90.40.67,502,3,2023/7/24 10:19:22,2023/7/24 10:19:27,java.net.SocketTimeoutException: Read timed out,China
44.156.159.12,502,3,2023/7/24 10:19:27,2023/7/24 10:19:27,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
177.184.198.239,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,SLAVE_DEVICE_FAILURE: Exception Code = 4,China
49.101.130.16,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,successful,China
44.120.17.180,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
82.179.34.197,502,3,2023/7/24 10:19:26,2023/7/24 10:19:28,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
216.145.240.199,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
194.140.36.179,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
130.200.233.178,502,3,2023/7/24 10:19:22,2023/7/24 10:19:28,java.net.SocketTimeoutException: Read timed out,China
193.227.173.153,502,3,2023/7/24 10:19:23,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
77.30.255.1,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
176.138.59.250,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,Does not matches the function code : 3,China
85.200.199.246,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
31.137.147.46,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
93.102.152.231,502,3,2023/7/24 10:19:22,2023/7/24 10:19:28,java.net.SocketTimeoutException: Read timed out,China
158.164.204.52,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
1.52.135.131,503,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
201.56.102.222,502,3,2023/7/24 10:19:23,2023/7/24 10:19:28,java.net.SocketTimeoutException: Read timed out,China
44.108.117.163,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,successful,China
50.187.46.49,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
193.140.175.18,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
110.38.206.150,503,3,2023/7/24 10:19:27,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
203.118.105.243,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
34.106.120.176,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,successful,China
80.235.212.104,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
95.190.209.76,502,3,2023/7/24 10:19:23,2023/7/24 10:19:28,java.net.SocketTimeoutException: Read timed out,China
130.200.89.123,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,successful,China
194.38.81.216,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
155.13.230.22,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
137.101.101.52,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
176.136.247.166,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
214.129.129.194,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
84.23.11.14,502,3,2023/7/24 10:19:27,2023/7/24 10:19:28,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
51.9.21.14,503,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
4.240.65.52,502,3,2023/7/24 10:19:25,2023/7/24 10:19:28,java.net.SocketTimeoutException: connect timed out,China
78.35.30.21,502,3,2023/7/24 10:19:23,2023/7/24 10:19:28,java.net.SocketTimeoutException: Read timed out,China
31.137.146.191,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
93.153.8.151,502,3,2023/7/24 10:19:28,2023/7/24 10:19:28,ILLEGAL_FUNCTION: Exception Code = 1,China
214.1.248.170,502,3,2023/7/24 10:19:25,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
1.52.160.40,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,successful,China
44.104.203.53,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
203.147.138.249,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
190.193.141.46,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
155.13.230.108,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
122.49.233.185,502,3,2023/7/24 10:19:23,2023/7/24 10:19:29,java.net.SocketTimeoutException: Read timed out,China
49.45.254.9,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
34.206.32.180,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,successful,China
74.70.160.197,502,3,2023/7/24 10:19:27,2023/7/24 10:19:29,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
146.122.14.130,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
51.9.150.119,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
130.200.88.70,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,successful,China
214.129.38.64,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
86.54.94.6,502,3,2023/7/24 10:19:23,2023/7/24 10:19:29,java.net.SocketTimeoutException: Read timed out,China
155.13.35.37,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
158.164.152.61,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
94.65.223.23,503,3,2023/7/24 10:19:28,2023/7/24 10:19:29,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
68.231.212.28,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
193.140.37.33,503,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
1.132.188.61,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,Does not matches the function code : 3,China
81.115.98.60,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,successful,China
87.2.176.188,502,3,2023/7/24 10:19:24,2023/7/24 10:19:29,java.net.SocketTimeoutException: Read timed out,China
217.123.172.135,502,3,2023/7/24 10:19:24,2023/7/24 10:19:29,java.net.SocketTimeoutException: Read timed out,China
158.240.123.135,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
158.144.220.107,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
51.9.158.109,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
31.137.147.52,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
44.48.68.66,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
158.145.116.50,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
194.252.2.180,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,UNKNOWN_EXCEPTION: Exception Code = 256,China
23.157.121.74,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
128.73.104.118,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
214.255.38.196,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,successful,China
137.70.155.82,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
44.231.102.54,503,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
95.233.173.213,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
158.142.126.130,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
83.40.228.243,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
192.175.142.181,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
220.213.215.226,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
122.41.23.225,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
34.206.32.52,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,successful,China
16.229.46.79,502,3,2023/7/24 10:19:24,2023/7/24 10:19:29,java.net.SocketTimeoutException: Read timed out,China
158.145.77.79,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
51.9.115.42,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
176.136.133.205,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
118.15.115.238,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
179.35.49.94,502,3,2023/7/24 10:19:28,2023/7/24 10:19:29,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
96.222.22.57,502,3,2023/7/24 10:19:24,2023/7/24 10:19:29,java.net.SocketTimeoutException: Read timed out,China
214.129.37.82,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,ILLEGAL_FUNCTION: Exception Code = 1,China
78.35.25.101,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
130.108.121.249,502,3,2023/7/24 10:19:29,2023/7/24 10:19:29,successful,China
140.25.161.236,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,successful,China
92.55.120.37,502,3,2023/7/24 10:19:26,2023/7/24 10:19:29,java.net.SocketTimeoutException: connect timed out,China
44.158.195.203,502,3,2023/7/24 10:19:26,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
44.236.171.7,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
220.96.221.158,503,3,2023/7/24 10:19:29,2023/7/24 10:19:30,the PDU length is less than the minimum expected. : 0,China
50.162.89.217,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
190.220.96.177,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
193.28.247.91,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
94.65.223.200,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,Does not matches the function code : 3,China
176.132.160.128,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
1.41.165.62,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
119.147.106.245,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
31.137.147.63,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
217.194.204.113,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
220.215.14.19,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
110.80.210.90,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
44.178.128.203,503,3,2023/7/24 10:19:29,2023/7/24 10:19:30,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
214.87.25.36,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
110.43.101.7,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
81.115.109.236,502,3,2023/7/24 10:19:24,2023/7/24 10:19:30,java.net.SocketTimeoutException: Read timed out,China
88.124.119.50,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
34.206.32.53,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,successful,China
184.239.202.43,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
122.16.188.158,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_DATA_VALUE: Exception Code = 3,China
48.211.165.116,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
88.8.140.155,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
74.70.160.199,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
136.152.225.33,502,3,2023/7/24 10:19:24,2023/7/24 10:19:30,java.net.SocketTimeoutException: Read timed out,China
191.192.42.23,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
82.179.36.119,502,3,2023/7/24 10:19:28,2023/7/24 10:19:30,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
16.202.184.200,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
119.142.12.117,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
130.108.121.202,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
92.160.70.45,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,Unknown MEI type : 0,China
208.122.73.129,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
137.73.1.120,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,UNKNOWN_EXCEPTION: Exception Code = 256,China
217.195.13.21,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,successful,China
215.59.182.251,502,3,2023/7/24 10:19:29,2023/7/24 10:19:30,Collision: does not matches the transaction id,China
94.30.103.40,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,successful,China
158.146.85.59,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
23.101.38.95,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,successful,China
61.114.89.206,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
110.120.67.192,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,successful,China
104.226.169.28,502,3,2023/7/24 10:19:27,2023/7/24 10:19:30,java.net.SocketTimeoutException: connect timed out,China
34.206.32.54,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,successful,China
122.16.188.157,502,3,2023/7/24 10:19:30,2023/7/24 10:19:30,ILLEGAL_FUNCTION: Exception Code = 1,China
44.178.143.132,502,3,2023/7/24 10:19:27,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
49.35.4.130,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,successful,China
216.145.240.207,502,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
208.126.182.142,502,3,2023/7/24 10:19:26,2023/7/24 10:19:31,successful,China
137.92.90.215,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,successful,China
95.246.143.176,502,3,2023/7/24 10:19:25,2023/7/24 10:19:31,java.net.SocketTimeoutException: Read timed out,China
193.163.65.238,502,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
82.156.198.179,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,UNKNOWN_EXCEPTION: Exception Code = 256,China
214.129.208.206,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,Does not matches the slave address : 0,China
172.66.152.189,502,3,2023/7/24 10:19:25,2023/7/24 10:19:31,java.net.SocketTimeoutException: Read timed out,China
217.195.21.136,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,successful,China
90.19.255.79,502,3,2023/7/24 10:19:26,2023/7/24 10:19:31,java.net.SocketTimeoutException: Read timed out,China
77.58.51.22,502,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
88.28.123.48,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
208.123.19.88,502,3,2023/7/24 10:19:31,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
94.31.117.199,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,successful,China
23.103.163.79,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
136.152.134.212,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
84.188.5.105,502,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
16.202.185.204,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
110.116.254.106,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_DATA_VALUE: Exception Code = 3,China
44.236.174.255,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
78.2.83.179,502,3,2023/7/24 10:19:26,2023/7/24 10:19:31,java.net.SocketTimeoutException: Read timed out,China
110.116.254.155,503,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
74.70.160.206,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
82.156.198.121,502,3,2023/7/24 10:19:31,2023/7/24 10:19:31,UNKNOWN_EXCEPTION: Exception Code = 256,China
217.196.193.109,502,3,2023/7/24 10:19:31,2023/7/24 10:19:31,UNKNOWN_EXCEPTION: Exception Code = 256,China
87.250.39.129,502,3,2023/7/24 10:19:31,2023/7/24 10:19:31,successful,China
84.19.250.111,502,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
4.56.116.171,502,3,2023/7/24 10:19:28,2023/7/24 10:19:31,java.net.SocketTimeoutException: connect timed out,China
34.206.161.148,502,3,2023/7/24 10:19:30,2023/7/24 10:19:31,ILLEGAL_FUNCTION: Exception Code = 1,China
179.49.12.95,502,3,2023/7/24 10:19:29,2023/7/24 10:19:31,ILLEGAL_DATA_ADDRESS: Exception Code = 2,China
93.153.6.207,502,3,2023/7/24 10:19:29,2023/7/24 10:19:32,java.net.SocketTimeoutException: connect timed out,China
88.8.148.221,502,3,2023/7/24 10:19:26,2023/7/24 10:19:32,java.net.SocketTimeoutException: Read timed out,China
89.148.101.3,502,3,2023/7/24 10:19:25,2023/7/24 10:19:32,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
94.27.204.75,502,3,2023/7/24 10:19:26,2023/7/24 10:19:32,java.net.SocketTimeoutException: Read timed out,China
23.109.148.49,502,3,2023/7/24 10:19:31,2023/7/24 10:19:32,ILLEGAL_FUNCTION: Exception Code = 1,China
203.59.179.204,502,3,2023/7/24 10:19:29,2023/7/24 10:19:32,java.net.SocketTimeoutException: connect timed out,China
13.86.231.194,502,3,2023/7/24 10:19:29,2023/7/24 10:19:32,java.net.SocketTimeoutException: connect timed out,China
94.65.223.192,502,3,2023/7/24 10:19:26,2023/7/24 10:19:32,java.net.SocketTimeoutException: Read timed out,China
128.191.198.121,502,3,2023/7/24 10:19:29,2023/7/24 10:19:32,java.net.SocketTimeoutException: connect timed out,China
81.115.105.161,502,3,2023/7/24 10:19:29,2023/7/24 10:19:32,successful,China
110.116.254.32,502,3,2023/7/24 10:19:31,2023/7/24 10:19:32,ILLEGAL_DATA_VALUE: Exception Code = 3,China
